#SampleID
00498
00794
00796
00811
00812
00815
00818
00819
00847
00875
00878
00880
00882
01691
01692
01693
01694
01695
01696
01697
01698
01700
02053
02056
02058
02227
02228
02229
02230
02254
02255
02256
02257
02259
02261
02264
02266
02269
02270
02331
02332
02333
02334
02335
02414
02418
02513
02569
02572
02573
02576
02580
02587
03670
03671
03672
03673
03675
03677
03678
03679
03682
03690
03694
03695
03759
03765
03968
03990
04332
04333
04334
04335
04336
04337
04338
04339
04340
04341
05491
05492
05493
05494
05495
05496
05497
05498
05499
05500
05501
05502
05503
05504
05506
05507
05508
07286
07334
07353
07364
07391
07410
07460
07463
07467
07471
07474
07481
07485
11550
11553
11559
11563
11564
11565
11566
11567
11569
11588
11594
11595
11602
11604
11608
11616
11624
11626
11638
11641
11643
11644
11645
11657
11658
11664
11678
11680
11697
11699
11701
11713
11714
11739
11746
11756
11757
11763
11764
11778
11786
11790
11791
11812
11831
11868
11879
11891
11903
11904
11908
11941
11988
11995
12000
12004
12008
12009
12016
12017
12026
12030
12035
12040
12046
12048
12050
12072
12089
12092
12105
12133
12147
12149
12168
12173
12188
12189
12207
12209
12228
12230
12253
12287
12294
30500
30503
30505
30508
30509
30510
30511
30518
30519
30532
30533
30534
30536
30537
30541
30547
30548
30549
30551
30552
30553
30556
30557
30561
30562
30563
30565
30569
30570
30575
30578
30581
30583
30584
30585
30589
30590
30594
30595
30596
30597
30604
30605
30614
30617
30621
30623
30626
30627
30628
30629
30630
30633
30636
30637
30639
30640
30641
30644
30646
30648
30649
30651
30652
30653
30654
30655
30659
30660
30661
30662
30666
30667
30669
30670
30674
30677
30680
30681
30682
30692
30693
30695
30696
30703
30710
30711
30714
30716
30718
30719
30721
30724
30725
30726
30729
30730
30737
30740
30747
30748
30754
30756
30757
30764
30766
30767
30772
30773
30782
30783
30784
30785
30787
30790
30791
30797
30798
30799
30800
30801
30802
30807
30808
30809
30810
30812
30818
30819
30820
30822
30823
30825
30826
30827
30828
30829
30831
30834
30837
30839
30840
30842
30844
30854
30857
30862
30865
30866
30869
30876
30881
30882
30884
30891
30904
30940
30971
30981
30994
30998
3100876
3100877
3100879
7200876
7200879
