Feature ID	Taxon	Confidence
eedde23891f84a1e0cf1e6015731495f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9627147271055148
4c2f93399d511f612ce15a67d8e094a1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9472546437699083
78b045a8b7bace2e000bf79d3b95de40	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9381999082982602
ddd0fb9f86b1504191bb652db5faf9f8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8471537417755343
cf07d8f2ee34d2608428999cb1a40782	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8443211310199686
8240faf39af30e0f1ae25d2f18a8773c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8626272532819051
3d72225316e7f91bf6122c914724423f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.7280674475133991
641086ceb9caa6b0bb10cead6d2ba2d0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.790436058411533
db453fa8f6f1a89de887a89f8780c77d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9101056825006921
5273f15dad0f0484fa543fa1972b7053	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9104399588020126
ce6d148849fc47243f3b5239eb84d4b9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9241912257757069
5de354769b13a9c88ed04c27c28a2d51	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9509633093577732
52b898acb1a05d59855458f9b184e79b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9389107592173618
da4e5827e353417ee6942f516997440a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9363207563681771
69050ce0af04b05a204ce766c4f41bd6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.925964723329782
5bf21e84d974481235ef90c6efebb9b8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9210247276393496
971e80105c71c8c10534b39328e59a2a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.8045090404967963
c49da2db7edd1d6497f5aef3ddf67d17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.7833121272698005
99297745347fc1c2a5374e7edeb3552b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9261478361210284
79afb4ef5c9c7fa003055c24951fdd92	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.7497634320403339
8a171d95bab0474525782ad19f55385f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.7358720449131284
7aba8a0607852699ea1981880752a0a9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8919086075870377
bafb6c073550069f26571e7168a16ee5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.7428815182163134
1795ed7aa295c8064e406ea1de5b69f7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9424657959741836
904ff0871fd9f71dfe2b28a4c2023704	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9427762701426816
3f679ecc67f544a4f8ac697773f3cd17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9489867509156013
47f7ff8a42cec41a77e62e7cf4b4f319	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.826032274793699
5ad975000f9d03dc17791e0ef138116a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9573900894053246
793f3f6da15313914af89833a8899651	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8702132816150208
8430fa0533c9c4d84b5cd1ed123b232b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8645033126641595
e00694d6e0a19c797865e29207b76eec	d__Bacteria	0.9981108191099135
6bd98db5d68100dc43133856d8a24dcd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8899379500654531
6a11f7556122c1ad64784c98a56479a7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.8835327118253645
daa57037e0d3dfe628112764c65e2563	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9361452764258592
eec953983b7a99a1831b06eff5d8728d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9295975935453531
792b7ca09e2ce6bbbc6025360bb3d63e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea	0.8460759542607215
